ner,label,count
Stubb,GPE,1
DARK Chocolate,ORG,1
HOB NOBS,ORG,1
Hobbnobs,PERSON,1
more than 40 years,DATE,1
Borden,NORP,1
Husky,PERSON,1
1hr,DATE,1
White Cheddar Cheezits,ORG,1
Ivory Jordan Almonds,PERSON,1
FROZEN JOGHURT,PERSON,1
BIG Bone for BIG dog,ORG,1
about 1hr,DATE,1
VANILLA FLAVORED ICE CREAM,ORG,1
DELICIOOOUUUUSSS DRINK.ENJOY,ORG,1
Amazon LLC,GPE,1
THE YAMAMOTOYAMA RASBERRY FLAVORED ICED GREEN TEAIS AN AWESOME PRODUCT,ORG,1
hearty bbq,PERSON,1
a couple seconds,TIME,1
Heartland Pie Shell,ORG,1
the Golden Malted Natural Pancake and Waffle,ORG,1
Traditional Gummbybears,PRODUCT,1
two each week,DATE,1
less than $2.50,MONEY,1
READILY AVAILABLE,PERSON,1
Close to 100,CARDINAL,1
Harmony House Foods,ORG,1
Ritz Bitz,PERSON,1
This Peanut Butter and Chocolate Crackerful,ORG,1
Ritz - Ritz Crackerfuls,PERSON,1
some 100,CARDINAL,1
Ritz Bits,PERSON,1
about 15 years ago,DATE,1
Repeat buyer &,ORG,1
Terrie,PERSON,1
Dingo,GPE,1
Bob Evan's,PERSON,1
about 3 bucks,MONEY,1
Bakers,PERSON,1
Bakers Hot Cocoa,ORG,1
A couple months,DATE,1
good!Definitely,ORG,1
Tasted,ORG,1
late October,DATE,1
anywhere.a,NORP,1
napolean,NORP,1
a few days - they,DATE,1
Design Flaw,PERSON,1
awesome!I,PERSON,1
up giving 3,CARDINAL,1
House of Herbs,ORG,1
only 1 WW,TIME,1
Paino Organics,ORG,1
Labor Day,DATE,1
Juanita,PERSON,1
Katanga,PERSON,1
1989,DATE,1
green chilis,PERSON,1
Cognac Trufles,PERSON,1
though!These,NORP,1
no less than 10,CARDINAL,1
Douwe Egberts Select,PERSON,1
"Falcon Farms, Bold & Beautiful",ORG,1
WEEK,ORG,1
penny candy,FAC,1
Jacobs,ORG,1
Celebrate with a Friends,WORK_OF_ART,1
Jacobs Kronung,PERSON,1
Douwe Egbert,PERSON,1
Reslish,NORP,1
Derby Dinner Playhouse,FAC,1
a 3 month old,DATE,1
about 8 weeks old,DATE,1
Relish,PRODUCT,1
Gentlemen's,ORG,1
Gentlemen's,PRODUCT,1
red chili,ORG,1
strawberry shortcake,PERSON,1
Tasters Choice,ORG,1
couple of dollars,MONEY,1
Taylor Ham,PERSON,1
Ruffles Queso,PERSON,1
Taster,PERSON,1
"today, Sunday",DATE,1
the Chicago Tribune,ORG,1
The Taster's Choice,ORG,1
Taster's Choice on-,ORG,1
ig4U,GPE,1
Starbuck Via Ready Brew,PRODUCT,1
TGIF,ORG,1
Nescafe Taster's,ORG,1
less than 10 cents,MONEY,1
Nescafe Taster's Choice Instant Coffee,ORG,1
Ron Jones,PERSON,1
Taylor Ham - more,PERSON,1
late Nov/early Dec 2011,DATE,1
Extra Dessert Delights,ORG,1
96,MONEY,1
synthetic,NORP,1
Polaner All Fruit,ORG,1
simple?Overall,ORG,1
Ito En Green Tea,PERSON,1
the DC Area,GPE,1
Oct,WORK_OF_ART,1
Jersey Breakfast,PERSON,1
99,MONEY,1
Lil-Bigshots,PERSON,1
nearly 100º,CARDINAL,1
Grill 3,PERSON,1
8),MONEY,1
72 ounces,QUANTITY,1
17.99,CARDINAL,1
tex-mex,ORG,1
nother year,DATE,1
only eat one,CARDINAL,1
Dear Sirs,ORG,1
this several months ago,DATE,1
Yogurt,ORG,1
WITHOUT USING YOGURT MACHINE.Yours,WORK_OF_ART,1
13 hours,TIME,1
the past almost two years,DATE,1
MacKay,ORG,1
Orange Marmalade Preserves,EVENT,1
4/18/12,CARDINAL,1
Champagne,PERSON,1
Tellicherry,PERSON,1
Melina,GPE,1
68(F,PRODUCT,1
MALNUTRITION,ORG,1
10 1/2 years old,DATE,1
six-hour,TIME,1
Guanine,PERSON,1
FreeCycle,ORG,1
Labrador Retrievers,ORG,1
nine)so,PERSON,1
OTHERWISE PASS IN HOPES OF GETTING,ORG,1
18-24h,DATE,1
DOESN'T HURT,PERSON,1
Buddy Biscuit,ORG,1
Cloud Star Buddy Biscuits,PRODUCT,1
Kyocera,ORG,1
Yogurt,LOC,1
Gaggia,ORG,1
Laffy Taffy,PERSON,1
Yerbe,GPE,1
Guarana,GPE,1
19 and a half hours,DATE,1
Yogourmet,NORP,1
a Shi Tzu,PERSON,1
Vegetarian Formula,PERSON,1
Gluten Free &,ORG,1
bottleThe,ORG,1
nystatin,GPE,1
September 2010 - now,DATE,1
Gerber Organic,PRODUCT,1
Martek,ORG,1
Stollen,PERSON,1
1 yr old,DATE,1
Central Market and Whole Foods,ORG,1
our 4 months old,DATE,1
the first six months,DATE,1
Tri Tip,PERSON,1
a couple ounces,QUANTITY,1
Happy Bellies,PERSON,1
the Earth Best,LOC,1
barely over half,CARDINAL,1
more than 3 years,DATE,1
DHA + Pre & Probiotics,ORG,1
Last Review,ORG,1
honey wine)and,PERSON,1
AvoDerm Vegetarian,ORG,1
stong,GPE,1
HONEY,GPE,1
the A/C,LAW,1
yummm,PERSON,1
6 1/2 gallons,QUANTITY,1
Anna,PERSON,1
Ready Brek,PERSON,1
Rott X,PERSON,1
Laughing Dog,PERSON,1
Yummy Organic Dog Treats,PERSON,1
Canisters,ORG,1
60,DATE,1
almost 6 months old,DATE,1
Vanilla Protein Cereal,ORG,1
EuroCuisine,PRODUCT,1
GREEN.I,PERSON,1
115 degree waterbath,QUANTITY,1
every 3 to 5 days,DATE,1
a Cat Genie,PRODUCT,1
Yogurt Machine!,WORK_OF_ART,1
Swheat,GPE,1
May of 2010,DATE,1
BANG,ORG,1
8 months.(Partly,TIME,1
Shorthaired Pointer,PERSON,1
8 to 10,CARDINAL,1
2 gallon,QUANTITY,1
World's Best(which,ORG,1
1/2 gallon,QUANTITY,1
goji,PERSON,1
11 hours,TIME,1
the natural litter party,ORG,1
soo,NORP,1
10g fat,QUANTITY,1
Chewey Sweet Tarts,PERSON,1
Casei,GPE,1
Blue Bites,LOC,1
a 1 year old,DATE,1
Pet Co.,ORG,1
Marinades,PERSON,1
Crystal,LOC,1
ninety nine,CARDINAL,1
Salmonella,WORK_OF_ART,1
Yuzu Tisane,PERSON,1
De Boles,ORG,1
Parmesan,PERSON,1
Lebanon,GPE,1
Mastic,NORP,1
MSNBC,ORG,1
yummy treats,PERSON,1
goji juice,PERSON,1
Gluten Free Cereals,ORG,1
Fee Brothers,ORG,1
0.55,MONEY,1
Nespresso,PRODUCT,1
9lbs,CARDINAL,1
14 hour,TIME,1
arbequina,GPE,1
milks &,ORG,1
Orgeat,ORG,1
American Spice Company,ORG,1
Tasty Rock Candy,PERSON,1
RealLemon,ORG,1
True Lemonade,WORK_OF_ART,1
True Lemonade,ORG,1
the True Lemon Raspberry Lemonade,LAW,1
the True Lemon Lemonade,LAW,1
RICH PICK ME UP,ORG,1
rasberry honey,PERSON,1
Add Yogourmet,PERSON,1
Matzos,GPE,1
the Probiotic Yogurt Starter,ORG,1
Yummy Yogurt,PERSON,1
Casei Bifidus Acidophilus Probiotic Yogurt,ORG,1
Yorkshire Red,PERSON,1
Yogurmet Bifidus,PERSON,1
Bifidus,ORG,1
LAUGH,ORG,1
Natren,PERSON,1
Passover Matzos,LOC,1
Rabbi Soloveitchik's,ORG,1
Streit,GPE,1
Matzos,ORG,1
75 degrees,QUANTITY,1
Yoplait,LOC,1
the past 4-5 months,DATE,1
718,CARDINAL,1
Rancid /,ORG,1
Pastas,ORG,1
Adults,PRODUCT,1
17 Day Diet,DATE,1
a two minutes,TIME,1
Scandinavia,LOC,1
Free Gift Promotion,ORG,1
only a third,CARDINAL,1
Terrific Egg Pasta,PERSON,1
Cherry,ORG,1
the last 35 years,DATE,1
La Campofilone,ORG,1
five cents,MONEY,1
Great Hazelnut Coffee,PERSON,1
Ick,ORG,1
Packer,ORG,1
$25 mark,MONEY,1
Small Breat Board,ORG,1
jelly & jam,ORG,1
2010-2011,DATE,1
the bamboo board,ORG,1
Toxic Hexane,PERSON,1
last half,DATE,1
Gerber Organic,WORK_OF_ART,1
Loaded with Probiotics,ORG,1
Oct 2013,DATE,1
BELLIES,PERSON,1
6 pkgs,TIME,1
Happy Tummies,ORG,1
a few nights,DATE,1
bum,ORG,1
almost 20 days,DATE,1
total~,CARDINAL,1
Almond Paste,PERSON,1
Huckelberry Haven Jam,PERSON,1
huckelberry haven,PERSON,1
DHA,PRODUCT,1
$5 or $6,MONEY,1
just a couple ounces,QUANTITY,1
MiMi)who,ORG,1
O'berto,ORG,1
10 hr days,DATE,1
Buffalo Bills Chipotle Habenero,ORG,1
Buffalo Bills,PERSON,1
the Chipotle Habanero,ORG,1
old.i,DATE,1
only $2.00,MONEY,1
Amazon - NOT,ORG,1
Oops,PERSON,1
4 -5 days,DATE,1
St. Patrick's Day,GPE,1
shoe leather &,ORG,1
standard.to me,PERSON,1
LB,GPE,1
Tasty Jam,PERSON,1
huckleberry medley,PERSON,1
Butcher,ORG,1
Huckleberry Jam,PERSON,1
the Huckleberry Jam,PERSON,1
Krista,PERSON,1
Blender,PERSON,1
82 years old,DATE,1
Wild Huckleberry-Tastebud,PERSON,1
Pure Guatemala,PERSON,1
The Whole Dog Journal,ORG,1
Huckleberries,ORG,1
Mark Twain,PERSON,1
APPETIZING,GPE,1
LB,NORP,1
New puppy,GPE,1
Easter Baskets,PRODUCT,1
YUM-YUM,ORG,1
Almost,PERSON,1
Roger Federer,PERSON,1
DHA,ORG,1
Last two,DATE,1
Gerber & EB,ORG,1
$17 dollars,MONEY,1
wall mart,ORG,1
Lindt Lindor Truffles,PERSON,1
about 27-28,CARDINAL,1
HB,ORG,1
Life's DHA,FAC,1
Life's DHA,ORG,1
Contains Life's,ORG,1
Hexane,PERSON,1
Life,PERSON,1
only 2/3,CARDINAL,1
YEA,ORG,1
Multigrain,PERSON,1
Probiotcs,PERSON,1
Organic White Peony,ORG,1
pediatrician,NORP,1
NY,ORG,1
only $3.19,MONEY,1
Organics Multi,ORG,1
the Wedding Candy Bar,ORG,1
Wholefood,ORG,1
4-5 minutes,TIME,1
Valentines day,FAC,1
3 18,CARDINAL,1
May 2013,DATE,1
Wholefood,LOC,1
6 10 oz,QUANTITY,1
the middle of December,DATE,1
BROWN rice,PERSON,1
Multigrain,GPE,1
PS -,ORG,1
only fill half,CARDINAL,1
19.29,MONEY,1
Truffles,ORG,1
Their Happy Melts,PERSON,1
Puff,PERSON,1
MultiGrain,ORG,1
6 or $3.22,MONEY,1
cereal!Amazon,PERSON,1
only about a week before,DATE,1
10.98,MONEY,1
charge(about $5,MONEY,1
Papa,PERSON,1
Texarkana,GPE,1
Babies Rus,ORG,1
Perfect First Food for Baby,ORG,1
Breast Milk,ORG,1
Lindt lindor,PERSON,1
October 3,DATE,1
"Sue""s Shirt Shop",ORG,1
almost 1.5,CARDINAL,1
19 months,DATE,1
at least 9 months,DATE,1
Martek,PERSON,1
allergy(8 months old,DATE,1
"30,000",MONEY,1
Plum Organics,PERSON,1
one business day,DATE,1
Olivia,ORG,1
Lindor,GPE,1
does(it,PERSON,1
March 2010,DATE,1
Amaon,ORG,1
Beechnut,ORG,1
"2)""",CARDINAL,1
Vanilla Creamer,PERSON,1
Kelloggs Frosted Mini-Wheats,WORK_OF_ART,1
Tobias,PERSON,1
Scottie,PERSON,1
only 3 weeks,DATE,1
Terrier,PRODUCT,1
only 1 week,DATE,1
only one week,DATE,1
kibble & doggy,ORG,1
a good five minutes,TIME,1
a whole 30 minutes,TIME,1
three-year,DATE,1
the 5 minutes,TIME,1
collie mixes,PERSON,1
55 lb,QUANTITY,1
at least a half an hour,DATE,1
45 second,TIME,1
terrier,PERSON,1
Mornings,TIME,1
December of 2008,DATE,1
Pitfall,PERSON,1
Malteese,NORP,1
the Archer Farms,PERSON,1
3 yr,QUANTITY,1
her 6 months ago,DATE,1
Sheppard,ORG,1
every 30 seconds,TIME,1
Chebe Bread,ORG,1
Nuturo,ORG,1
TAJ,ORG,1
Sticky,PRODUCT,1
ATB,ORG,1
a matter of minutes,TIME,1
Nutrish,NORP,1
French Bull,PERSON,1
yo German,NORP,1
EHVT,ORG,1
less than 15 minutes,TIME,1
3.I,LOC,1
Tinker,ORG,1
Assume,PERSON,1
CERTAIN,ORG,1
Smarter Pets IQ Treat,ORG,1
TRIED TO FIND BREAD,PERSON,1
a Kong Wobbler,PERSON,1
TRIED TO,PERSON,1
Labrador LOVED,PERSON,1
Morkie,GPE,1
18.-- dollars,MONEY,1
5.00 dollar,MONEY,1
her months,DATE,1
16 pound,QUANTITY,1
Jackson,PERSON,1
our five month old,DATE,1
Navajo,GPE,1
Service Dog Toby,ORG,1
140 mg,QUANTITY,1
last 30 minutes,TIME,1
Rottie Sarah,PERSON,1
Newfoundland,ORG,1
2500,MONEY,1
every three to five,CARDINAL,1
Ian Dunbar,PERSON,1
Nalgene,PERSON,1
the first 30 minutes,TIME,1
Doberman/Am,ORG,1
350 mg,QUANTITY,1
Corgi,ORG,1
Kongs,PERSON,1
AmStaf,PERSON,1
almost twoo weeks,DATE,1
75 milligrams,QUANTITY,1
less than 10,CARDINAL,1
a day and a half,DATE,1
the first 3 days,DATE,1
Roxy,PERSON,1
3 whole weeks,DATE,1
smellier food,ORG,1
Kind,ORG,1
Eat Natural,ORG,1
the fourth day,DATE,1
West Highland Terrier,LOC,1
20 min,QUANTITY,1
Slim Kitty,PERSON,1
the Tug Jug,PERSON,1
Twist n Treat,WORK_OF_ART,1
this last summer,DATE,1
about 13-15,CARDINAL,1
my 8 month old lab,DATE,1
60sec,CARDINAL,1
Kong,PERSON,1
Great Dane/Doberman,ORG,1
6 Hours,TIME,1
yum,ORG,1
Juneau,PERSON,1
The first few days,DATE,1
floors!After,PERSON,1
NOISE,ORG,1
Husky Shepherd,PERSON,1
March of last year,DATE,1
Great Dane,GPE,1
bottle,PRODUCT,1
December day,DATE,1
BRILLIANT,ORG,1
Walter,PERSON,1
the first two days,DATE,1
under 15 minutes,TIME,1
RECOMMEND,ORG,1
Rocco,PERSON,1
West Paw,GPE,1
The Shep/Lab,ORG,1
Wheaten,ORG,1
My Chih,PRODUCT,1
Chih,PRODUCT,1
the past 30 minutes,TIME,1
Shep/Lab,ORG,1
Murphy,PERSON,1
a couple of dozen,CARDINAL,1
collie/saint Bernard,ORG,1
My Lab Mix,PERSON,1
about 5 months old,DATE,1
Pinscher,PERSON,1
8 weeks old,DATE,1
4 1/2 months old,DATE,1
Cane Corso,PERSON,1
Wheaten,NORP,1
Our Brittany,ORG,1
Lid Breaks Easily,PERSON,1
17.10 ounces,QUANTITY,1
10.81,MONEY,1
the Kernel Seasons,ORG,1
Rottweiler,ORG,1
almost 100%,PERCENT,1
Corgi Owners Beware,ORG,1
13.57,MONEY,1
Standard Schnauzer,PERSON,1
Gennie,PERSON,1
Isabella,ORG,1
the Kong Wobbler,PRODUCT,1
6.14 ounces,QUANTITY,1
Germany Shepherd,PERSON,1
MegaChewer,ORG,1
Husker,NORP,1
the 25 minutes,TIME,1
tsp sugar,PERSON,1
the Amazon Market,LOC,1
Perfect Purples,ORG,1
Saucisson,PERSON,1
$12 to $15,MONEY,1
Vlasic Kosher Dill Gherkin Pickles,ORG,1
about one month,DATE,1
my first month,DATE,1
Purity Products,ORG,1
Coffee Kava,PERSON,1
2-3 years,DATE,1
Kava Coffee,ORG,1
Ultimate,ORG,1
San Antonio,GPE,1
nough,ORG,1
Somali,NORP,1
Eskimos,PERSON,1
about 3 mm,QUANTITY,1
week 4,DATE,1
more to afternoon,TIME,1
three tries,QUANTITY,1
Manioc,PERSON,1
Hot Pockets,PERSON,1
less than half an hour,DATE,1
chebe,PERSON,1
an extra 10 minutes,TIME,1
Contrary,PERSON,1
Austin,GPE,1
18 hours,TIME,1
Swanson Chicken,ORG,1
Savory,PERSON,1
Aroy,PERSON,1
Green Tea Matcha,NORP,1
Green Tea Matcha,PERSON,1
Couple of months,DATE,1
Fenugreek,PRODUCT,1
an entire 32,CARDINAL,1
Chebe,ORG,1
blackberry,GPE,1
LOVE Izze's,ORG,1
4-pks,CARDINAL,1
Lemon Juice,PERSON,1
Clementine,PERSON,1
Hollow Honey Substitue,PERSON,1
flavor.90,ORG,1
Sparkling Blackberry,PERSON,1
the Diamond Nut Company,ORG,1
Izze Sparkling,FAC,1
blackberry,PERSON,1
Healthy Soda,PERSON,1
the Pepsi Company,ORG,1
Peets and Coffee Bean,PRODUCT,1
Tea Leaf,PERSON,1
one 4-pk,CARDINAL,1
Itty Bitty Bones,ORG,1
about 8 minutes,TIME,1
Sprouts and Whole Foods,ORG,1
the Co-Op,FAC,1
70177-24681,DATE,1
Charles Gregory,PERSON,1
SimplyBeautiful,ORG,1
the past three years,DATE,1
the eau de toilette,FAC,1
"Sugar Twin, Equal",PERSON,1
USA.I'm,ORG,1
TalkingRain,PERSON,1
Sparkling TalkingRain,WORK_OF_ART,1
16.9 ounces,QUANTITY,1
next one,DATE,1
Talking Rain got Yuppie,ORG,1
Dog Bakery,ORG,1
Calzone,ORG,1
13 week old,DATE,1
a couple bits,QUANTITY,1
Fritzi,PERSON,1
Wilson the Beagle,PERSON,1
the Buster Cube,ORG,1
Twist and Treat,WORK_OF_ART,1
Pets Mart,ORG,1
at least 10-15,CARDINAL,1
Bonkers,ORG,1
about five minutes,TIME,1
more than a few seconds,TIME,1
Fritzi Luv's,PERSON,1
85# puppy,MONEY,1
tug jug dog toy,PERSON,1
the Buster Food Cube,ORG,1
about 30-45 minutes,CARDINAL,1
14wk,ORDINAL,1
Wilson,PERSON,1
half a day,DATE,1
1-2 weeks,DATE,1
Small,WORK_OF_ART,1
about 20-30,CARDINAL,1
almost an hour,TIME,1
eleven dollars,MONEY,1
a few extra minutes,TIME,1
less than two hours,TIME,1
last 15 seconds,TIME,1
thought!I,NORP,1
15-30 minutes,TIME,1
my 16 month,DATE,1
great toy,ORG,1
two days - about 2 hours,DATE,1
Corgi/Beagle/Terrier,ORG,1
the jug & my,ORG,1
Weezer,PERSON,1
Shiba Inu,PERSON,1
Wendy,PERSON,1
5 a.m.,TIME,1
Husky,ORG,1
LabraDoodle,PERSON,1
Mine,ORG,1
LabraDingo,WORK_OF_ART,1
Roxxee,PERSON,1
our 5 month old,DATE,1
Yorkies,LOC,1
Rat Terrier,FAC,1
3 year-old,DATE,1
Shih Poo,PERSON,1
37,CARDINAL,1
Smart Dogs,ORG,1
Chiweenie,GPE,1
coton,ORG,1
Goldendoodle,PERSON,1
LabraDingo,ORG,1
her 30 seconds,TIME,1
2,QUANTITY,1
2 1/2 days,DATE,1
Great Way,LOC,1
Great Entertainment,ORG,1
Chesapeake Bay Retriever,LOC,1
TREATS,ORG,1
mini aussie,PERSON,1
2-Dachshunds,CARDINAL,1
Jo(2,CARDINAL,1
About two weeks,DATE,1
55-60,DATE,1
Beneful dog food kibbles & bits,ORG,1
about and hour,TIME,1
less than two days,DATE,1
Complete Petmart,ORG,1
the couple of days,DATE,1
Kind,PERSON,1
almond & apricot bars,ORG,1
Eat Natural,WORK_OF_ART,1
Pearson's Mint Patties,ORG,1
MEXICO,GPE,1
Picamas,PERSON,1
about $0.21,MONEY,1
Rold Gold,WORK_OF_ART,1
Rold Salt,PERSON,1
Snyders,PRODUCT,1
newman,ORG,1
the Charleston Tea Plantation,ORG,1
Slip 'N' Slide,ORG,1
ONLY)a couple of days,DATE,1
around $17,MONEY,1
five dollars,MONEY,1
October 2010,DATE,1
twelve dollars,MONEY,1
Mighty Leaf,PERSON,1
South Carolina's,GPE,1
Honey Wheat,ORG,1
Mate,GPE,1
Monterrey Mints,PERSON,1
Nido Milk,PERSON,1
Reading,GPE,1
Nido,PERSON,1
Milkman,WORK_OF_ART,1
Uruguay,GPE,1
Mate,ORG,1
Green Hill Tea's,ORG,1
Northern America,LOC,1
mate,ORG,1
Guarani,NORP,1
MEXICO,ORG,1
Paraguay,GPE,1
"300,000 tons",QUANTITY,1
three bucks,MONEY,1
Wafer Rolls,PERSON,1
Geomar,GPE,1
Organic Pretzels,ORG,1
Paul Newmann,PERSON,1
about 1-1/2 months,DATE,1
Spelt Pretzels,PERSON,1
Protein,ORG,1
7 ounces,QUANTITY,1
shihzhu,GPE,1
Vita Spelt,PERSON,1
$30 to $49,MONEY,1
about 60 pounds,QUANTITY,1
Burnt,PERSON,1
Kellogs,PERSON,1
only 70,CARDINAL,1
more than a few months old,DATE,1
Island Angel Chocolates,ORG,1
Vitacost,GPE,1
Dec 17,DATE,1
almost sixty dollars,MONEY,1
Vanilla Wafers,PERSON,1
Newmans' Own,ORG,1
Newman's Own Organic Pretzels,ORG,1
3.79,MONEY,1
the Spelt Pretzels,ORG,1
only 1.5 grams,QUANTITY,1
Newman's Own Salted Stick,ORG,1
last 2,DATE,1
"Use By Dec 27, 2011",WORK_OF_ART,1
my five year old's,DATE,1
less than 3 months,DATE,1
1 month later,DATE,1
taste!Generally Newman's,PERSON,1
the s/h,PRODUCT,1
the High Protein Pretzels,ORG,1
Monterrey Mexico,GPE,1
about 3/8,CARDINAL,1
Larabars,LAW,1
about two weeks ago,DATE,1
Activia,PERSON,1
a York Peppermint Patty,ORG,1
Activia Vanilla,PERSON,1
8oz pkg,QUANTITY,1
about 1 day,DATE,1
Diamond Glazed Walnuts,LAW,1
York Mint,ORG,1
CARROTS,ORG,1
Choco Krispis,WORK_OF_ART,1
Gag,ORG,1
Essential,ORG,1
12 hour days,TIME,1
VitaminWater Essential,ORG,1
Miracle Food Cures from the Bible,WORK_OF_ART,1
3 months ago,DATE,1
jalape&ntilde;os,PERSON,1
BLACKBERRY,ORG,1
marinara,PERSON,1
12.98,MONEY,1
yum yum cone's,ORG,1
German Fruchte-tee,ORG,1
almost over night,TIME,1
4 or 5 years,DATE,1
One third,QUANTITY,1
Pearson,ORG,1
4*Unfortunately,CARDINAL,1
Google it)I,ORG,1
PGPR,WORK_OF_ART,1
pizziola,PERSON,1
GREAT PRODUCT,ORG,1
MUNCH,PERSON,1
Juice,ORG,1
Consumed,PERSON,1
BLUEBERRY,ORG,1
York,GPE,1
SteviaClear,ORG,1
stevia pkts,PERSON,1
tasty stevia,PERSON,1
Hazelnut Agave,PERSON,1
Stevita Vanilla,PERSON,1
Toffee,PERSON,1
SweetLeaf,ORG,1
Neotame,GPE,1
Jim Rutledge,PERSON,1
Sweet Leaf,PRODUCT,1
NutraSweet,ORG,1
Splendia,GPE,1
WuLong,ORG,1
Nu,PERSON,1
Aspartame,PRODUCT,1
Pero,LOC,1
a long time ago,DATE,1
Adam B. Dijkman,PERSON,1
above one hundred pounds,QUANTITY,1
Xanax,GPE,1
approximately 7-8 minutes,TIME,1
the Yogi Kava Stress Relief,PERSON,1
a mere five feet two inches,QUANTITY,1
three hours earlier,TIME,1
a year or so ago,DATE,1
York Peppermint,ORG,1
Roses Single Barrel,ORG,1
as long as 10 minutes,TIME,1
Xanax,PERSON,1
the morning 1/2 hour,TIME,1
Seagrams,ORG,1
DAB Nutrition,ORG,1
mid-century,DATE,1
blackberry/pomegranate,ORG,1
Mason,ORG,1
Cream of Chicken,ORG,1
Fiance,ORG,1
Avodart,ORG,1
Corgi Rescue,PERSON,1
840 mg,QUANTITY,1
Spitz,ORG,1
Too Loud,PERSON,1
Keeps Dog,PERSON,1
Bob a lot,WORK_OF_ART,1
MolecuBall,ORG,1
Welsh Corgi,PERSON,1
a matter of hours,TIME,1
half,DATE,1
Less than 12 hours,TIME,1
AKC,ORG,1
tug,PERSON,1
every two hour,TIME,1
Buster Cube,PERSON,1
a mere 24 hours,TIME,1
almost 2 full minutes,TIME,1
K9 Kongs,PERSON,1
Holey Moley,PERSON,1
Everlast Treat,GPE,1
Beauceron,PERSON,1
year-old,DATE,1
under 30 seconds,TIME,1
Less than 24hours,CARDINAL,1
Corgis,PRODUCT,1
Border Aussie,PERSON,1
Min-Pin,PERSON,1
Great Idea,GPE,1
the hours,TIME,1
Cojack,ORG,1
about 5 min,QUANTITY,1
another week,DATE,1
St. Bernard,GPE,1
Nescafe Cafe Con Leche,ORG,1
85 pound,QUANTITY,1
Puggle (Pug/Beagle,ORG,1
only a few minutes,TIME,1
YUMMIEST,ORG,1
Gnawhide,LOC,1
TOUGH,ORG,1
Violet,PERSON,1
these last year,DATE,1
Blue Heeler,ORG,1
less than a year old,DATE,1
85 pounds,QUANTITY,1
Layla,PERSON,1
these for years,DATE,1
6 mth,MONEY,1
about two feet,QUANTITY,1
Golden Doodle,ORG,1
Less than 36 hours,TIME,1
my 11 month,DATE,1
8am,TIME,1
4 yr,MONEY,1
peanut jar,PERSON,1
Mini Schnauzer-Shih Tzu,PERSON,1
Clever Idea,PERSON,1
7 pound,QUANTITY,1
the 3.5 hours,TIME,1
schnauzer-mix puppy,PERSON,1
my 3 month old,DATE,1
destructive & likes,ORG,1
Kevlar,PRODUCT,1
her less than 20 minutes,TIME,1
anywhere between 25 minutes,TIME,1
Benji,GPE,1
26lbs,CARDINAL,1
the last 2 1/2 hours,DATE,1
2x/day,DATE,1
Buster Cubes,PERSON,1
Chewy,PERSON,1
USRDA,ORG,1
NL Lamaderm,ORG,1
NLPP,ORG,1
less than $25.00,MONEY,1
100.00,MONEY,1
only $24.19,MONEY,1
Stella,PERSON,1
28%,PERCENT,1
Stella & Chewy,ORG,1
NurtureMe,ORG,1
Earths Best,PERSON,1
New Yorker,ORG,1
Anchorage,GPE,1
Fairbanks,NORP,1
only 150,CARDINAL,1
White Truffles,ORG,1
the 4th day,DATE,1
around a dollar,MONEY,1
Cubans,NORP,1
Cafe Con Leche',ORG,1
12 ounce,QUANTITY,1
cinnamon nut,PERSON,1
Tuscany,ORG,1
Ta Da,PERSON,1
Bulgur,ORG,1
almost every morning,TIME,1
Coarse,ORG,1
Petrodex,PRODUCT,1
tabbouleh,PERSON,1
kufta,GPE,1
2 or 3 days,DATE,1
LOVE ALL 3,ORG,1
is over 300 miles,QUANTITY,1
about 15-18,CARDINAL,1
U M M,GPE,1
20 minutes later,TIME,1
her about 30 minutes,TIME,1
1.5-2 hours,TIME,1
HOURS,ORG,1
THUD,PRODUCT,1
Durability,ORG,1
JRT,ORG,1
almost 1 year,DATE,1
Great Dog Dental Chews,ORG,1
LOOONNGGG,ORG,1
soooo bummed,PERSON,1
Twist,PERSON,1
Squirrel toy,FAC,1
half one day,DATE,1
the 4th Day,DATE,1
Maya,PERSON,1
her about 10 minutes,TIME,1
6:00 PM,TIME,1
Beagle,ORG,1
Jake,PERSON,1
Shepherd Mix,PERSON,1
ADD,ORG,1
Rita,ORG,1
Fritz,PERSON,1
European Union,ORG,1
NOISY,ORG,1
under six months old,DATE,1
the first 10 minutes,TIME,1
jack russel,PERSON,1
five months old,DATE,1
Emerald Cove Nori Flakes,PERSON,1
Nori Flakes,ORG,1
The Snack Shop,ORG,1
the Snack Shop,ORG,1
BOXES,ORG,1
tonytada,ORG,1
Maddie Greenies,ORG,1
13 1/2,CARDINAL,1
blah~,PRODUCT,1
Greenies LITE,ORG,1
nighttime,CARDINAL,1
like 30 seconds,TIME,1
EVO Chicken,ORG,1
Aussie Shep,PERSON,1
my 9 year old,DATE,1
only outing half,CARDINAL,1
My Boy Schipperke,PERSON,1
anesthesia,LOC,1
at least $10,MONEY,1
petco & petsmart,ORG,1
about a year old,DATE,1
about 5 or,CARDINAL,1
Crowd Pleasing,ORG,1
Christmas present!Highly,DATE,1
7 years old,DATE,1
alabama,GPE,1
billy j.,PERSON,1
under $1.00,MONEY,1
Scrappy,GPE,1
Old Maid,WORK_OF_ART,1
Ultra,PRODUCT,1
Bicon/Poodle,ORG,1
Terrier,PERSON,1
Love Greenies,WORK_OF_ART,1
Greenie,FAC,1
